,Mkt-RF,SMB,HML,RMW,CMA,RF,RF_lag,Close,Adj Close,return,return_adj,return_lag,return_adj_lag,ticker,RP,RP_ADJ,RP_LAG,RP_ADJ_LAG,HML_3m,Mkt-RF_3m,RMW_3m,CMA_3m,SMB_3m,HML_6m,Mkt-RF_6m,RMW_6m,CMA_6m,SMB_6m,HML_9m,Mkt-RF_9m,RMW_9m,CMA_9m,SMB_9m,HML_12m,Mkt-RF_12m,RMW_12m,CMA_12m,SMB_12m
2007-02-01,-1.96,1.4,-0.09,-0.46,-0.75,0.38,0.43,51.209998999999996,37.649845,6.532138547950894,6.532117981255303,-3.9250108167352193,-3.9249988944177527,PEP,6.152138547950894,6.152117981255303,-4.355010816735219,-4.3549988944177525,0.07,1.71,0.12,-0.87,0.82,-1.72,2.03,-1.73,2.15,0.44,2.55,-3.57,0.93,1.31,-2.99,-0.25,-0.3,-0.71,2.03,-0.45
2007-03-01,0.68,0.06,-0.22,0.27,-0.61,0.43,0.44,49.200001,36.172089,-3.9250108167352193,-3.9249988944177527,-1.9512174400158955,-1.9512060804671827,PEP,-4.355010816735219,-4.3549988944177525,-2.3912174400158954,-2.3912060804671826,3.16,0.87,-0.81,2.05,-0.79,0.05,1.84,0.89,0.54,-1.44,0.87,-0.35,1.37,-0.12,-0.24,0.61,1.46,-0.04,-0.53,3.45
2007-04-01,3.49,-2.02,-1.15,1.01,1.01,0.44,0.41,48.240002000000004,35.466297,-1.9512174400158955,-1.9512060804671827,8.333324695964972,9.102278143105845,PEP,-2.3912174400158954,-2.3912060804671826,7.923324695964972,8.692278143105845,-0.11,1.4,0.23,0.23,0.08,-0.04,3.23,-0.21,0.24,1.93,2.94,-0.78,1.6,0.93,-3.69,2.59,0.73,1.16,-0.2,-0.82
2007-05-01,3.24,0.29,-0.05,1.14,-1.3,0.41,0.4,52.259997999999996,38.694538,8.333324695964972,9.102278143105845,-0.6888557477556678,-0.6888905095597697,PEP,7.923324695964972,8.692278143105845,-1.0888557477556677,-1.0888905095597696,-0.09,-1.96,-0.46,-0.75,1.4,0.07,1.71,0.12,-0.87,0.82,-1.72,2.03,-1.73,2.15,0.44,2.55,-3.57,0.93,1.31,-2.99
2007-06-01,-1.96,0.76,-1.13,0.55,0.07,0.4,0.4,51.900002,38.427975,-0.6888557477556678,-0.6888905095597697,-5.2986510482215365,-5.298650267155647,PEP,-1.0888557477556677,-1.0888905095597696,-5.698651048221537,-5.698650267155648,-0.22,0.68,0.27,-0.61,0.06,3.16,0.87,-0.81,2.05,-0.79,0.05,1.84,0.89,0.54,-1.44,0.87,-0.35,1.37,-0.12,-0.24
2007-07-01,-3.73,-2.88,-3.34,0.6,-1.04,0.4,0.42,49.150002,36.391811,-5.2986510482215365,-5.298650267155647,-9.704986380265057,-9.001417928885136,PEP,-5.698651048221537,-5.698650267155648,-10.124986380265057,-9.421417928885136,-1.15,3.49,1.01,1.01,-2.02,-0.11,1.4,0.23,0.23,0.08,-0.04,3.23,-0.21,0.24,1.93,2.94,-0.78,1.6,0.93,-3.69
2007-08-01,0.92,-0.34,-2.24,-0.9,-0.55,0.42,0.32,44.380001,33.116032000000004,-9.704986380265057,-9.001417928885136,2.0730013052500773,2.0730593568697886,PEP,-10.124986380265057,-9.421417928885136,1.7530013052500772,1.7530593568697885,-0.05,3.24,1.14,-1.3,0.29,-0.09,-1.96,-0.46,-0.75,1.4,0.07,1.71,0.12,-0.87,0.82,-1.72,2.03,-1.73,2.15,0.44
2007-09-01,3.22,-2.42,-1.87,-0.56,-3.17,0.32,0.32,45.299999,33.802547,2.0730013052500773,2.0730593568697886,3.333337821927995,3.333266573078064,PEP,1.7530013052500772,1.7530593568697885,3.0133378219279954,3.0132665730780643,-1.13,-1.96,0.55,0.07,0.76,-0.22,0.68,0.27,-0.61,0.06,3.16,0.87,-0.81,2.05,-0.79,0.05,1.84,0.89,0.54,-1.44
2007-10-01,1.8,0.03,-2.59,-0.31,-0.1,0.32,0.34,46.810001,34.929276,3.333337821927995,3.333266573078064,-5.319378224324323,-4.550277537959846,PEP,3.0133378219279954,3.0132665730780643,-5.659378224324323,-4.890277537959846,-3.34,-3.73,0.6,-1.04,-2.88,-1.15,3.49,1.01,1.01,-2.02,-0.11,1.4,0.23,0.23,0.08,-0.04,3.23,-0.21,0.24,1.93
2007-11-01,-4.83,-2.82,-1.18,1.9,-0.33,0.34,0.27,44.32,33.339897,-5.319378224324323,-4.550277537959846,2.0081204873646064,2.008110582945122,PEP,-5.659378224324323,-4.890277537959846,1.7381204873646063,1.7381105829451218,-2.24,0.92,-0.9,-0.55,-0.34,-0.05,3.24,1.14,-1.3,0.29,-0.09,-1.96,-0.46,-0.75,1.4,0.07,1.71,0.12,-0.87,0.82
2007-12-01,-0.87,0.17,-0.52,0.71,-1.09,0.27,0.21,45.209998999999996,34.009399,2.0081204873646064,2.008110582945122,-6.724178427873884,-5.904999967803015,PEP,1.7381204873646063,1.7381105829451218,-6.934178427873884,-6.114999967803015,-1.87,3.22,-0.56,-3.17,-2.42,-1.13,-1.96,0.55,0.07,0.76,-0.22,0.68,0.27,-0.61,0.06,3.16,0.87,-0.81,2.05,-0.79
2008-01-01,-6.36,-0.51,3.65,1.96,2.2,0.21,0.13,42.169998,32.001144000000004,-6.724178427873884,-5.904999967803015,14.417838008908612,14.417862686408967,PEP,-6.934178427873884,-6.114999967803015,14.287838008908611,14.287862686408966,-2.59,1.8,-0.31,-0.1,0.03,-3.34,-3.73,0.6,-1.04,-2.88,-1.15,3.49,1.01,1.01,-2.02,-0.11,1.4,0.23,0.23,0.08
2008-02-01,-3.09,-0.52,-0.95,0.74,-1.07,0.13,0.17,48.25,36.615025,14.417838008908612,14.417862686408967,-17.47150259067357,-17.47151067082434,PEP,14.287838008908611,14.287862686408966,-17.64150259067357,-17.641510670824342,-1.18,-4.83,1.9,-0.33,-2.82,-2.24,0.92,-0.9,-0.55,-0.34,-0.05,3.24,1.14,-1.3,0.29,-0.09,-1.96,-0.46,-0.75,1.4
2008-03-01,-0.93,0.74,-0.15,1.11,0.47,0.17,0.18,39.82,30.217827000000003,-17.47150259067357,-17.47151067082434,18.03114013058764,18.031091381918362,PEP,-17.64150259067357,-17.641510670824342,17.85114013058764,17.851091381918362,-0.52,-0.87,0.71,-1.09,0.17,-1.87,3.22,-0.56,-3.17,-2.42,-1.13,-1.96,0.55,0.07,0.76,-0.22,0.68,0.27,-0.61,0.06
2008-04-01,4.6,-1.15,-0.96,1.29,-2.56,0.18,0.18,47.0,35.666431,18.03114013058764,18.031091381918362,4.78723404255319,5.641397088483546,PEP,17.85114013058764,17.851091381918362,4.60723404255319,5.4613970884835465,3.65,-6.36,1.96,2.2,-0.51,-2.59,1.8,-0.31,-0.1,0.03,-3.34,-3.73,0.6,-1.04,-2.88,-1.15,3.49,1.01,1.01,-2.02
2008-05-01,1.86,3.21,-1.38,0.81,0.04,0.18,0.17,49.25,37.678515999999995,4.78723404255319,5.641397088483546,-14.416239593908632,-14.41621533077364,PEP,4.60723404255319,5.4613970884835465,-14.586239593908632,-14.58621533077364,-0.95,-3.09,0.74,-1.07,-0.52,-1.18,-4.83,1.9,-0.33,-2.82,-2.24,0.92,-0.9,-0.55,-0.34,-0.05,3.24,1.14,-1.3,0.29
2008-06-01,-8.44,1.14,-2.43,4.31,-0.42,0.17,0.15,42.150002,32.2467,-14.416239593908632,-14.41621533077364,-19.288260057496554,-18.384361810665894,PEP,-14.586239593908632,-14.58621533077364,-19.438260057496553,-18.534361810665892,-0.15,-0.93,1.11,0.47,0.74,-0.52,-0.87,0.71,-1.09,0.17,-1.87,3.22,-0.56,-3.17,-2.42,-1.13,-1.96,0.55,0.07,0.76
2008-07-01,-0.77,3.67,5.81,-0.99,1.06,0.15,0.13,34.02,26.31835,-19.288260057496554,-18.384361810665894,19.811869488536125,19.811853706634363,PEP,-19.438260057496553,-18.534361810665892,19.681869488536126,19.681853706634364,-0.96,4.6,1.29,-2.56,-1.15,3.65,-6.36,1.96,2.2,-0.51,-2.59,1.8,-0.31,-0.1,0.03,-3.34,-3.73,0.6,-1.04,-2.88
2008-08-01,1.53,3.42,1.56,1.84,0.82,0.13,0.15,40.759997999999996,31.532503000000002,19.811869488536125,19.811853706634363,-4.342483039375988,-4.342452611516445,PEP,19.681869488536126,19.681853706634364,-4.492483039375989,-4.492452611516446,-1.38,1.86,0.81,0.04,3.21,-0.95,-3.09,0.74,-1.07,-0.52,-1.18,-4.83,1.9,-0.33,-2.82,-2.24,0.92,-0.9,-0.55,-0.34
2008-09-01,-9.24,0.38,6.33,2.91,1.82,0.15,0.08,38.990002000000004,30.163219,-4.342483039375988,-4.342452611516445,27.289044509410367,27.289020445728916,PEP,-4.492483039375989,-4.492452611516446,27.20904450941037,27.209020445728918,-2.43,-8.44,4.31,-0.42,1.14,-0.15,-0.93,1.11,0.47,0.74,-0.52,-0.87,0.71,-1.09,0.17,-1.87,3.22,-0.56,-3.17,-2.42
2008-10-01,-17.23,-3.22,-2.9,3.61,1.89,0.08,0.03,49.630001,38.394465999999994,27.289044509410367,27.289020445728916,-17.932703648343672,-17.299487900157263,PEP,27.20904450941037,27.209020445728918,-17.962703648343673,-17.329487900157265,5.81,-0.77,-0.99,1.06,3.67,-0.96,4.6,1.29,-2.56,-1.15,3.65,-6.36,1.96,2.2,-0.51,-2.59,1.8,-0.31,-0.1,0.03
2008-11-01,-7.86,-3.89,-5.94,4.82,2.72,0.03,0.0,40.73,31.75242,-17.932703648343672,-17.299487900157263,-35.870363368524416,-35.870358857687066,PEP,-17.962703648343673,-17.329487900157265,-35.870363368524416,-35.870358857687066,1.56,1.53,1.84,0.82,3.42,-1.38,1.86,0.81,0.04,3.21,-0.95,-3.09,0.74,-1.07,-0.52,-1.18,-4.83,1.9,-0.33,-2.82
2008-12-01,1.74,3.36,-0.24,-0.07,-1.41,0.0,0.0,26.120001000000002,20.362713,-35.870363368524416,-35.870358857687066,20.02296630846223,21.48708278705298,PEP,-35.870363368524416,-35.870358857687066,20.02296630846223,21.48708278705298,6.33,-9.24,2.91,1.82,0.38,-2.43,-8.44,4.31,-0.42,1.14,-0.15,-0.93,1.11,0.47,0.74,-0.52,-0.87,0.71,-1.09,0.17
2009-01-01,-8.12,-2.06,-11.1,0.26,-1.19,0.0,0.01,31.35,24.738066,20.02296630846223,21.48708278705298,-19.617221690590114,-19.617180259766474,PEP,20.02296630846223,21.48708278705298,-19.627221690590115,-19.627180259766476,-2.9,-17.23,3.61,1.89,-3.22,5.81,-0.77,-0.99,1.06,3.67,-0.96,4.6,1.29,-2.56,-1.15,3.65,-6.36,1.96,2.2,-0.51
2009-02-01,-10.1,-1.19,-7.25,1.72,-1.11,0.01,0.02,25.200001,19.885154999999997,-19.617221690590114,-19.617180259766474,-16.03174936381947,-16.031793566607845,PEP,-19.627221690590115,-19.627180259766476,-16.051749363819468,-16.051793566607845,-5.94,-7.86,4.82,2.72,-3.89,1.56,1.53,1.84,0.82,3.42,-1.38,1.86,0.81,0.04,3.21,-0.95,-3.09,0.74,-1.07,-0.52
2009-03-01,8.95,0.66,3.52,-2.3,-2.25,0.02,0.01,21.16,16.697208,-16.03174936381947,-16.031793566607845,32.98676275992438,32.986832289566024,PEP,-16.051749363819468,-16.051793566607845,32.976762759924384,32.976832289566026,-0.24,1.74,-0.07,-1.41,3.36,6.33,-9.24,2.91,1.82,0.38,-2.43,-8.44,4.31,-0.42,1.14,-0.15,-0.93,1.11,0.47,0.74
2009-04-01,10.19,6.73,5.46,0.28,0.14,0.01,0.0,28.139999,22.205088,32.98676275992438,32.986832289566024,15.458433385161108,15.663900994222569,PEP,32.976762759924384,32.976832289566026,15.458433385161108,15.663900994222569,-11.1,-8.12,0.26,-1.19,-2.06,-2.9,-17.23,3.61,1.89,-3.22,5.81,-0.77,-0.99,1.06,3.67,-0.96,4.6,1.29,-2.56,-1.15
2009-05-01,5.21,-2.33,-0.21,-0.99,-2.12,0.0,0.01,32.490002000000004,25.683270999999998,15.458433385161108,15.663900994222569,11.141886048514248,11.141894659757323,PEP,15.458433385161108,15.663900994222569,11.131886048514248,11.131894659757323,-7.25,-10.1,1.72,-1.11,-1.19,-5.94,-7.86,4.82,2.72,-3.89,1.56,1.53,1.84,0.82,3.42,-1.38,1.86,0.81,0.04,3.21
2009-06-01,0.43,2.32,-2.71,-1.07,-0.16,0.01,0.01,36.110001000000004,28.544874,11.141886048514248,11.141894659757323,-6.480201980609202,-6.342914668321898,PEP,11.131886048514248,11.131894659757323,-6.490201980609202,-6.3529146683218976,3.52,8.95,-2.3,-2.25,0.66,-0.24,1.74,-0.07,-1.41,3.36,6.33,-9.24,2.91,1.82,0.38,-2.43,-8.44,4.31,-0.42,1.14
2009-07-01,7.72,2.43,5.27,-0.65,3.21,0.01,0.01,33.77,26.734296999999998,-6.480201980609202,-6.342914668321898,17.26383772579212,17.263865214035757,PEP,-6.490201980609202,-6.3529146683218976,17.253837725792117,17.253865214035756,5.46,10.19,0.28,0.14,6.73,-11.1,-8.12,0.26,-1.19,-2.06,-2.9,-17.23,3.61,1.89,-3.22,5.81,-0.77,-0.99,1.06,3.67
2009-08-01,3.33,-0.04,7.76,-3.04,3.2,0.01,0.01,39.599998,31.34967,17.26383772579212,17.263865214035757,5.22727299127641,5.227263955250572,PEP,17.253837725792117,17.253865214035756,5.217272991276411,5.217263955250572,-0.21,5.21,-0.99,-2.12,-2.33,-7.25,-10.1,1.72,-1.11,-1.19,-5.94,-7.86,4.82,2.72,-3.89,1.56,1.53,1.84,0.82,3.42
2009-09-01,4.08,2.74,0.92,1.49,0.4,0.01,0.0,41.669998,32.9884,5.22727299127641,5.227263955250572,-0.7199400393539723,-0.7199136666222072,PEP,5.217272991276411,5.217263955250572,-0.7199400393539723,-0.7199136666222072,-2.71,0.43,-1.07,-0.16,2.32,3.52,8.95,-2.3,-2.25,0.66,-0.24,1.74,-0.07,-1.41,3.36,6.33,-9.24,2.91,1.82,0.38
2009-10-01,-2.59,-4.78,-4.18,4.2,-1.68,0.0,0.0,41.369999,32.750912,-0.7199400393539723,-0.7199136666222072,2.9248320745668854,3.0493410381976505,PEP,-0.7199400393539723,-0.7199136666222072,2.9248320745668854,3.0493410381976505,5.27,7.72,-0.65,3.21,2.43,5.46,10.19,0.28,0.14,6.73,-11.1,-8.12,0.26,-1.19,-2.06,-2.9,-17.23,3.61,1.89,-3.22
2009-11-01,5.56,-2.79,-0.17,0.81,0.15,0.0,0.01,42.580002,33.749598999999996,2.9248320745668854,3.0493410381976505,-0.8454696643743653,-0.8454589341935548,PEP,2.9248320745668854,3.0493410381976505,-0.8554696643743653,-0.8554589341935548,7.76,3.33,-3.04,3.2,-0.04,-0.21,5.21,-0.99,-2.12,-2.33,-7.25,-10.1,1.72,-1.11,-1.19,-5.94,-7.86,4.82,2.72,-3.89
2009-12-01,2.75,6.22,0.01,0.44,-0.08,0.01,0.0,42.220001,33.464259999999996,-0.8454696643743653,-0.8454589341935548,1.492176658167299,1.614122051406519,PEP,-0.8554696643743653,-0.8554589341935548,1.492176658167299,1.614122051406519,0.92,4.08,1.49,0.4,2.74,-2.71,0.43,-1.07,-0.16,2.32,3.52,8.95,-2.3,-2.25,0.66,-0.24,1.74,-0.07,-1.41,3.36
2010-01-01,-3.36,0.3,0.31,-1.37,0.43,0.0,0.0,42.849998,34.004414000000004,1.492176658167299,1.614122051406519,-7.514579113866004,-7.5146244249349685,PEP,1.492176658167299,1.614122051406519,-7.514579113866004,-7.5146244249349685,-4.18,-2.59,4.2,-1.68,-4.78,5.27,7.72,-0.65,3.21,2.43,5.46,10.19,0.28,0.14,6.73,-11.1,-8.12,0.26,-1.19,-2.06
2010-02-01,3.4,1.46,3.17,-0.35,1.41,0.0,0.01,39.630001,31.449109999999997,-7.514579113866004,-7.5146244249349685,5.551352370644658,5.5513431063709096,PEP,-7.514579113866004,-7.5146244249349685,5.541352370644658,5.54134310637091,-0.17,5.56,0.81,0.15,-2.79,7.76,3.33,-3.04,3.2,-0.04,-0.21,5.21,-0.99,-2.12,-2.33,-7.25,-10.1,1.72,-1.11,-1.19
2010-03-01,6.31,1.78,2.1,-0.56,1.69,0.01,0.01,41.830002,33.194958,5.551352370644658,5.5513431063709096,8.008601099277968,8.129457491707036,PEP,5.541352370644658,5.54134310637091,7.998601099277968,8.119457491707037,0.01,2.75,0.44,-0.08,6.22,0.92,4.08,1.49,0.4,2.74,-2.71,0.43,-1.07,-0.16,2.32,3.52,8.95,-2.3,-2.25,0.66
2010-04-01,2.0,5.05,2.81,1.05,1.72,0.01,0.01,45.18,35.893528,8.008601099277968,8.129457491707036,-3.6520606463036787,-3.6520901483966806,PEP,7.998601099277968,8.119457491707037,-3.6620606463036784,-3.6620901483966803,0.31,-3.36,-1.37,0.43,0.3,-4.18,-2.59,4.2,-1.68,-4.78,5.27,7.72,-0.65,3.21,2.43,5.46,10.19,0.28,0.14,6.73
2010-05-01,-7.89,0.06,-2.38,1.37,-0.22,0.01,0.01,43.529999,34.582664,-3.6520606463036787,-3.6520901483966806,-11.463354272073367,-11.463312947782157,PEP,-3.6620606463036784,-3.6620901483966803,-11.473354272073367,-11.473312947782157,3.17,3.4,-0.35,1.41,1.46,-0.17,5.56,0.81,0.15,-2.79,7.76,3.33,-3.04,3.2,-0.04,-0.21,5.21,-0.99,-2.12,-2.33
2010-06-01,-5.56,-2.5,-4.5,-0.21,-1.52,0.01,0.01,38.540001000000004,30.618345,-11.463354272073367,-11.463312947782157,-6.382975963077953,-6.254952708907025,PEP,-11.473354272073367,-11.473312947782157,-6.392975963077952,-6.264952708907025,2.1,6.31,-0.56,1.69,1.78,0.01,2.75,0.44,-0.08,6.22,0.92,4.08,1.49,0.4,2.74,-2.71,0.43,-1.07,-0.16,2.32
2010-07-01,6.93,0.09,-0.26,0.23,1.99,0.01,0.01,36.080002,28.703182,-6.382975963077953,-6.254952708907025,15.41019038746172,15.4101486030364,PEP,-6.392975963077952,-6.264952708907025,15.40019038746172,15.400148603036401,2.81,2.0,1.05,1.72,5.05,0.31,-3.36,-1.37,0.43,0.3,-4.18,-2.59,4.2,-1.68,-4.78,5.27,7.72,-0.65,3.21,2.43
2010-08-01,-4.77,-3.12,-1.96,0.61,-1.7,0.01,0.01,41.639998999999996,33.126385,15.41019038746172,15.4101486030364,-9.365987256627918,-9.365990282368553,PEP,15.40019038746172,15.400148603036401,-9.375987256627917,-9.375990282368553,-2.38,-7.89,1.37,-0.22,0.06,3.17,3.4,-0.35,1.41,1.46,-0.17,5.56,0.81,0.15,-2.79,7.76,3.33,-3.04,3.2,-0.04
2010-09-01,9.54,3.73,-3.12,-0.16,0.48,0.01,0.01,37.740002000000004,30.023771000000004,-9.365987256627918,-9.365990282368553,2.8351853293489437,2.835203479269799,PEP,-9.375987256627917,-9.375990282368553,2.825185329348944,2.825203479269799,-4.5,-5.56,-0.21,-1.52,-2.5,2.1,6.31,-0.56,1.69,1.78,0.01,2.75,0.44,-0.08,6.22,0.92,4.08,1.49,0.4,2.74
2010-10-01,3.88,0.79,-2.59,1.34,-0.23,0.01,0.01,38.810001,30.875006,2.8351853293489437,2.835203479269799,-3.58155878429377,-3.4571717977965766,PEP,2.825185329348944,2.825203479269799,-3.59155878429377,-3.4671717977965764,-0.26,6.93,0.23,1.99,0.09,2.81,2.0,1.05,1.72,5.05,0.31,-3.36,-1.37,0.43,0.3,-4.18,-2.59,4.2,-1.68,-4.78
2010-11-01,0.6,3.6,-0.9,0.29,1.63,0.01,0.01,37.419998,29.807603999999998,-3.58155878429377,-3.4571717977965766,1.950839227730583,1.9508411343629017,PEP,-3.59155878429377,-3.4671717977965764,1.940839227730583,1.9408411343629017,-1.96,-4.77,0.61,-1.7,-3.12,-2.38,-7.89,1.37,-0.22,0.06,3.17,3.4,-0.35,1.41,1.46,-0.17,5.56,0.81,0.15,-2.79
2010-12-01,6.82,0.97,3.82,-3.66,3.23,0.01,0.01,38.150002,30.389103000000002,1.950839227730583,1.9508411343629017,14.233288899958652,14.23328289749124,PEP,1.940839227730583,1.9408411343629017,14.223288899958652,14.22328289749124,-3.12,9.54,-0.16,0.48,3.73,-4.5,-5.56,-0.21,-1.52,-2.5,2.1,6.31,-0.56,1.69,1.78,0.01,2.75,0.44,-0.08,6.22
2011-01-01,1.99,-2.4,0.83,-0.81,0.7,0.01,0.01,43.580002,34.71447,14.233288899958652,14.23328289749124,5.392376989794534,5.513432871076529,PEP,14.223288899958652,14.22328289749124,5.382376989794534,5.503432871076529,-2.59,3.88,1.34,-0.23,0.79,-0.26,6.93,0.23,1.99,0.09,2.81,2.0,1.05,1.72,5.05,0.31,-3.36,-1.37,0.43,0.3
2011-02-01,3.49,1.63,1.08,-1.92,0.94,0.01,0.01,45.93,36.628429,5.392376989794534,5.513432871076529,-0.7184890050076165,-0.7184583319148063,PEP,5.382376989794534,5.503432871076529,-0.7284890050076165,-0.7284583319148064,-0.9,0.6,0.29,1.63,3.6,-1.96,-4.77,0.61,-1.7,-3.12,-2.38,-7.89,1.37,-0.22,0.06,3.17,3.4,-0.35,1.41,1.46
2011-03-01,0.45,2.66,-1.57,1.55,-0.03,0.01,0.0,45.599998,36.365269,-0.7184890050076165,-0.7184583319148063,1.6447369142428503,1.644676408140966,PEP,-0.7284890050076165,-0.7284583319148064,1.6447369142428503,1.644676408140966,3.82,6.82,-3.66,3.23,0.97,-3.12,9.54,-0.16,0.48,3.73,-4.5,-5.56,-0.21,-1.52,-2.5,2.1,6.31,-0.56,1.69,1.78
2011-04-01,2.9,-0.52,-2.53,1.1,-0.85,0.0,0.0,46.349998,36.963359999999994,1.6447369142428503,1.644676408140966,-2.524267638587596,-1.9956519104323611,PEP,1.6447369142428503,1.644676408140966,-2.524267638587596,-1.9956519104323611,0.83,1.99,-0.81,0.7,-2.4,-2.59,3.88,1.34,-0.23,0.79,-0.26,6.93,0.23,1.99,0.09,2.81,2.0,1.05,1.72,5.05
2011-05-01,-1.27,-0.7,-2.07,1.99,-1.5,0.0,0.0,45.18,36.2257,-2.524267638587596,-1.9956519104323611,-7.569725542275352,-7.569706037426471,PEP,-2.524267638587596,-1.9956519104323611,-7.569725542275352,-7.569706037426471,1.08,3.49,-1.92,0.94,1.63,-0.9,0.6,0.29,1.63,3.6,-1.96,-4.77,0.61,-1.7,-3.12,-2.38,-7.89,1.37,-0.22,0.06
2011-06-01,-1.75,0.1,-0.33,2.38,-1.46,0.0,0.0,41.759997999999996,33.483521,-7.569725542275352,-7.569706037426471,-0.43102492485750377,0.1807336809052984,PEP,-7.569725542275352,-7.569706037426471,-0.43102492485750377,0.1807336809052984,-1.57,0.45,1.55,-0.03,2.66,3.82,6.82,-3.66,3.23,0.97,-3.12,9.54,-0.16,0.48,3.73,-4.5,-5.56,-0.21,-1.52,-2.5
2011-07-01,-2.36,-1.29,-1.23,2.41,-1.82,0.0,0.01,41.580002,33.544037,-0.43102492485750377,0.1807336809052984,-2.7417098248335825,-2.741715315899518,PEP,-0.43102492485750377,0.1807336809052984,-2.7517098248335823,-2.7517153158995176,-2.53,2.9,1.1,-0.85,-0.52,0.83,1.99,-0.81,0.7,-2.4,-2.59,3.88,1.34,-0.23,0.79,-0.26,6.93,0.23,1.99,0.09
2011-08-01,-5.99,-3.21,-2.44,3.2,-0.23,0.01,0.0,40.439999,32.624355,-2.7417098248335825,-2.741715315899518,-10.23738897718568,-10.237388601245922,PEP,-2.7517098248335823,-2.7517153158995176,-10.23738897718568,-10.237388601245922,-2.07,-1.27,1.99,-1.5,-0.7,1.08,3.49,-1.92,0.94,1.63,-0.9,0.6,0.29,1.63,3.6,-1.96,-4.77,0.61,-1.7,-3.12
2011-09-01,-7.59,-3.74,-1.46,1.89,0.23,0.0,0.0,36.299999,29.284473,-10.23738897718568,-10.237388601245922,-21.074377991029703,-21.07437617197345,PEP,-10.23738897718568,-10.237388601245922,-21.074377991029703,-21.07437617197345,-0.33,-1.75,2.38,-1.46,0.1,-1.57,0.45,1.55,-0.03,2.66,3.82,6.82,-3.66,3.23,0.97,-3.12,9.54,-0.16,0.48,3.73
2011-10-01,11.35,3.56,-0.17,-1.92,-0.85,0.0,0.0,28.65,23.112953,-21.074377991029703,-21.07437617197345,14.171026178010472,15.17605733893026,PEP,-21.074377991029703,-21.07437617197345,14.171026178010472,15.17605733893026,-1.23,-2.36,2.41,-1.82,-1.29,-2.53,2.9,1.1,-0.85,-0.52,0.83,1.99,-0.81,0.7,-2.4,-2.59,3.88,1.34,-0.23,0.79
2011-11-01,-0.28,-0.27,-0.34,1.78,1.52,0.0,0.0,32.709998999999996,26.620588,14.171026178010472,15.17605733893026,-6.878630598551827,-6.8786346868070725,PEP,14.171026178010472,15.17605733893026,-6.878630598551827,-6.8786346868070725,-2.44,-5.99,3.2,-0.23,-3.21,-2.07,-1.27,1.99,-1.5,-0.7,1.08,3.49,-1.92,0.94,1.63,-0.9,0.6,0.29,1.63,3.6
2011-12-01,0.74,-0.45,1.75,0.77,2.39,0.0,0.0,30.459999,24.789455,-6.878630598551827,-6.8786346868070725,14.839137059722152,14.839168509352053,PEP,-6.878630598551827,-6.8786346868070725,14.839137059722152,14.839168509352053,-1.46,-7.59,1.89,0.23,-3.74,-0.33,-1.75,2.38,-1.46,0.1,-1.57,0.45,1.55,-0.03,2.66,3.82,6.82,-3.66,3.23,0.97
2012-01-01,5.05,2.15,-1.11,-1.82,-1.38,0.0,0.0,34.98,28.468003999999997,14.839137059722152,14.839168509352053,7.489988564894223,8.263701944119472,PEP,14.839137059722152,14.839168509352053,7.489988564894223,8.263701944119472,-0.17,11.35,-1.92,-0.85,3.56,-1.23,-2.36,2.41,-1.82,-1.29,-2.53,2.9,1.1,-0.85,-0.52,0.83,1.99,-0.81,0.7,-2.4
2012-02-01,4.42,-1.63,0.09,-0.19,-0.08,0.0,0.0,37.599998,30.820515000000004,7.489988564894223,8.263701944119472,7.3670243280332,7.367018364229128,PEP,7.489988564894223,8.263701944119472,7.3670243280332,7.367018364229128,-0.34,-0.28,1.78,1.52,-0.27,-2.44,-5.99,3.2,-0.23,-3.21,-2.07,-1.27,1.99,-1.5,-0.7,1.08,3.49,-1.92,0.94,1.63
2012-03-01,3.11,-0.45,0.87,-0.39,0.79,0.0,0.0,40.369999,33.091068,7.3670243280332,7.367018364229128,14.268026115135646,14.268052635835149,PEP,7.3670243280332,7.367018364229128,14.268026115135646,14.268052635835149,1.75,0.74,0.77,2.39,-0.45,-1.46,-7.59,1.89,0.23,-3.74,-0.33,-1.75,2.38,-1.46,0.1,-1.57,0.45,1.55,-0.03,2.66
2012-04-01,-0.85,-0.59,-0.46,1.11,0.65,0.0,0.01,46.130001,37.812519,14.268026115135646,14.268052635835149,-5.072620744144352,-4.45121627575249,PEP,14.268026115135646,14.268052635835149,-5.082620744144352,-4.46121627575249,-1.11,5.05,-1.82,-1.38,2.15,-0.17,11.35,-1.92,-0.85,3.56,-1.23,-2.36,2.41,-1.82,-1.29,-2.53,2.9,1.1,-0.85,-0.52
2012-05-01,-6.19,-0.08,-0.62,2.25,2.37,0.01,0.0,43.790001000000004,36.129402,-5.072620744144352,-4.45121627575249,-27.083810753966418,-27.08382220109816,PEP,-5.082620744144352,-4.46121627575249,-27.083810753966418,-27.08382220109816,0.09,4.42,-0.19,-0.08,-1.63,-0.34,-0.28,1.78,1.52,-0.27,-2.44,-5.99,3.2,-0.23,-3.21,-2.07,-1.27,1.99,-1.5,-0.7
